route_id,hub_id,driver_id,vehicle_id,service_date,stop_count,exceptions_count,status
RTE-DET-20250609-002,HUB-DET,DRV-01014,VEH-0030,2025-06-09,51,0,completed
RTE-IND-20250422-005,HUB-IND,DRV-01006,VEH-0017,2025-04-22,41,0,completed
RTE-CMH-20250704-002,HUB-CMH,DRV-01039,VEH-0012,2025-07-04,22,0,completed
RTE-IND-20250411-004,HUB-IND,DRV-01045,VEH-0008,2025-04-11,24,0,completed
RTE-CHI-20250103-002,HUB-CHI,DRV-01047,VEH-0014,2025-01-03,48,3,completed
RTE-CHI-20251023-003,HUB-CHI,DRV-01047,VEH-0005,2025-10-23,65,0,completed
RTE-CMH-20251114-003,HUB-CMH,DRV-01028,VEH-0031,2025-11-14,22,0,completed
RTE-CIN-20250728-002,HUB-CIN,DRV-01008,VEH-0020,2025-07-28,40,0,completed
RTE-CIN-20250624-001,HUB-CIN,DRV-01023,VEH-0032,2025-06-24,30,0,completed
RTE-IND-20251121-003,HUB-IND,DRV-01188,VEH-0010,2025-11-21,18,0,completed
RTE-DET-20250115-005,HUB-DET,DRV-01014,VEH-0030,2025-01-15,48,6,partial
RTE-DET-20250624-003,HUB-DET,DRV-01022,VEH-0030,2025-06-24,54,0,completed
RTE-DET-20250129-005,HUB-DET,DRV-01004,VEH-0030,2025-01-29,33,0,completed
RTE-CHI-20250515-002,HUB-CHI,DRV-01020,VEH-0004,2025-05-15,23,0,completed
RTE-IND-20250620-004,HUB-IND,DRV-01024,VEH-0016,2025-06-20,60,0,completed
RTE-IND-20251008-004,HUB-IND,DRV-01006,VEH-0008,2025-10-08,45,0,completed
RTE-DET-20250214-002,HUB-DET,DRV-01004,VEH-0029,2025-02-14,34,0,completed
RTE-CHI-20250616-003,HUB-CHI,DRV-01012,VEH-0040,2025-06-16,62,0,completed
RTE-CMH-20250402-003,HUB-CMH,DRV-01009,VEH-0028,2025-04-02,42,0,completed
RTE-DET-20250522-001,HUB-DET,DRV-01046,VEH-0011,2025-05-22,42,0,completed
RTE-CMH-20250602-004,HUB-CMH,DRV-01016,VEH-0033,2025-06-02,32,0,completed
RTE-CIN-20250806-003,HUB-CIN,DRV-01023,VEH-0018,2025-08-06,64,0,completed
RTE-IND-20250414-001,HUB-IND,DRV-01024,VEH-0017,2025-04-14,49,0,completed
RTE-CIN-20250108-005,HUB-CIN,DRV-01002,VEH-0026,2025-01-08,25,0,completed
RTE-CMH-20250904-002,HUB-CMH,DRV-01039,VEH-0021,2025-09-04,40,3,completed
RTE-CIN-20250617-005,HUB-CIN,DRV-01019,VEH-0027,2025-06-17,49,0,completed
RTE-CIN-20250716-001,HUB-CIN,DRV-01002,VEH-0036,2025-07-16,47,0,completed
RTE-DET-20250721-002,HUB-DET,DRV-01046,VEH-0011,2025-07-21,51,2,completed
RTE-CIN-20250924-002,HUB-CIN,DRV-01003,VEH-0026,2025-09-24,52,0,completed
RTE-DET-20250313-002,HUB-DET,DRV-01046,VEH-0022,2025-03-13,30,0,completed
RTE-CIN-20250112-001,HUB-CIN,DRV-01002,VEH-0026,2025-01-12,19,0,completed
RTE-IND-20250717-007,HUB-IND,DRV-01033,VEH-0010,2025-07-17,18,0,completed
RTE-CMH-20251210-001,HUB-CMH,DRV-01015,VEH-0028,2025-12-10,63,0,completed
RTE-CIN-20251212-001,HUB-CIN,DRV-01034,VEH-0018,2025-12-12,50,5,partial
RTE-DET-20250401-004,HUB-DET,DRV-01046,VEH-0029,2025-04-01,33,0,completed
RTE-DET-20250313-003,HUB-DET,DRV-01014,VEH-0022,2025-03-13,31,0,completed
RTE-DET-20250424-002,HUB-DET,DRV-01037,VEH-0024,2025-04-24,21,0,completed
RTE-CHI-20250417-003,HUB-CHI,DRV-01035,VEH-0002,2025-04-17,39,0,completed
RTE-DET-20250514-002,HUB-DET,DRV-01014,VEH-0024,2025-05-14,31,0,completed
RTE-CHI-20250314-005,HUB-CHI,DRV-01035,VEH-0019,2025-03-14,34,0,completed
RTE-IND-20250127-004,HUB-IND,DRV-01032,VEH-0016,2025-01-27,47,0,completed
RTE-IND-20250606-003,HUB-IND,DRV-01024,VEH-0009,2025-06-06,61,0,completed
RTE-CIN-20251111-002,HUB-CIN,DRV-01026,VEH-0025,2025-11-11,27,0,completed
RTE-DET-20251121-003,HUB-DET,DRV-01004,VEH-0011,2025-11-21,57,0,completed
RTE-IND-20250828-001,HUB-IND,DRV-01006,VEH-0017,2025-08-28,38,3,partial
RTE-DET-20250228-002,HUB-DET,DRV-01021,VEH-0011,2025-02-28,22,0,completed
RTE-DET-20250215-001,HUB-DET,DRV-01021,VEH-0029,2025-02-15,37,0,completed
RTE-CHI-20251125-007,HUB-CHI,DRV-01020,VEH-0014,2025-11-25,29,0,completed
RTE-DET-20250122-002,HUB-DET,DRV-01014,VEH-0030,2025-01-22,59,0,completed
RTE-CHI-20250404-003,HUB-CHI,DRV-01012,VEH-0014,2025-04-04,31,0,completed
RTE-CIN-20250825-003,HUB-CIN,DRV-01034,VEH-0020,2025-08-25,52,0,completed
RTE-CIN-20250613-001,HUB-CIN,DRV-01023,VEH-0025,2025-06-13,53,0,completed
RTE-IND-20250321-007,HUB-IND,DRV-01024,VEH-0017,2025-03-21,48,0,completed
RTE-IND-20250723-002,HUB-IND,DRV-01042,VEH-0008,2025-07-23,28,0,completed
RTE-IND-20251113-001,HUB-IND,DRV-01045,VEH-0009,2025-11-13,52,4,partial
RTE-DET-20250627-003,HUB-DET,DRV-01004,VEH-0022,2025-06-27,23,0,completed
RTE-CHI-20250210-003,HUB-CHI,DRV-01011,VEH-0004,2025-02-10,33,6,canceled
RTE-IND-20250910-005,HUB-IND,DRV-01032,VEH-0017,2025-09-10,61,0,completed
RTE-CMH-20250402-004,HUB-CMH,DRV-01015,VEH-0021,2025-04-02,65,0,completed
RTE-DET-20250619-002,HUB-DET,DRV-01021,VEH-0030,2025-06-19,50,0,completed
RTE-CHI-20251118-003,HUB-CHI,DRV-01035,VEH-0006,2025-11-18,53,0,completed
RTE-CHI-20250527-004,HUB-CHI,DRV-01005,VEH-0006,2025-05-27,39,0,completed
RTE-CHI-20250623-004,HUB-CHI,DRV-01007,VEH-0019,2025-06-23,22,0,completed
RTE-IND-20251215-003,HUB-IND,DRV-01045,VEH-0013,2025-12-15,19,0,completed
RTE-CIN-20250810-001,HUB-CIN,DRV-01038,VEH-0027,2025-08-10,63,0,completed
RTE-IND-20250319-003,HUB-IND,DRV-01188,VEH-0008,2025-03-19,40,0,completed
RTE-CMH-20250124-001,HUB-CMH,DRV-01001,VEH-0012,2025-01-24,19,1,partial
RTE-CIN-20250418-003,HUB-CIN,DRV-01025,VEH-0025,2025-04-18,24,0,completed
RTE-CHI-20250425-002,HUB-CHI,DRV-01012,VEH-0005,2025-04-25,53,0,completed
RTE-CMH-20250513-001,HUB-CMH,DRV-01015,VEH-0007,2025-05-13,28,0,completed
RTE-CHI-20250429-002,HUB-CHI,DRV-01035,VEH-0005,2025-04-29,25,0,completed
RTE-CHI-20250613-001,HUB-CHI,DRV-01047,VEH-0004,2025-06-13,39,0,completed
RTE-DET-20251113-003,HUB-DET,DRV-01022,VEH-0030,2025-11-13,46,0,completed
RTE-CMH-20250914-001,HUB-CMH,DRV-01039,VEH-0003,2025-09-14,58,0,completed
RTE-CMH-20251107-004,HUB-CMH,DRV-01013,VEH-0007,2025-11-07,45,0,completed
RTE-DET-20250331-004,HUB-DET,DRV-01014,VEH-0024,2025-03-31,40,0,completed
RTE-CIN-20250801-002,HUB-CIN,DRV-01038,VEH-0018,2025-08-01,31,0,completed
RTE-CIN-20250718-003,HUB-CIN,DRV-01041,VEH-0020,2025-07-18,23,2,completed
RTE-CHI-20250401-003,HUB-CHI,DRV-01048,VEH-0004,2025-04-01,40,0,completed
RTE-CHI-20250623-005,HUB-CHI,DRV-01047,VEH-0040,2025-06-23,45,0,completed
RTE-DET-20250324-001,HUB-DET,DRV-01004,VEH-0022,2025-03-24,31,0,completed
RTE-CMH-20250526-004,HUB-CMH,DRV-01039,VEH-0012,2025-05-26,18,0,completed
RTE-CIN-20251112-002,HUB-CIN,DRV-01026,VEH-0027,2025-11-12,56,0,completed
RTE-IND-20251104-003,HUB-IND,DRV-01006,VEH-0013,2025-11-04,62,0,completed
RTE-CIN-20250911-003,HUB-CIN,DRV-01026,VEH-0027,2025-09-11,54,0,completed
RTE-CIN-20250422-005,HUB-CIN,DRV-01003,VEH-0027,2025-04-22,59,0,completed
RTE-CIN-20251118-002,HUB-CIN,DRV-01023,VEH-0027,2025-11-18,61,0,completed
RTE-CMH-20250501-005,HUB-CMH,DRV-01036,VEH-0001,2025-05-01,20,0,completed
RTE-DET-20250227-002,HUB-DET,DRV-01021,VEH-0030,2025-02-27,43,0,completed
RTE-CHI-20250820-002,HUB-CHI,DRV-01020,VEH-0006,2025-08-20,30,0,completed
RTE-CIN-20250916-001,HUB-CIN,DRV-01034,VEH-0026,2025-09-16,44,0,completed
RTE-IND-20250930-002,HUB-IND,DRV-01033,VEH-0009,2025-09-30,22,1,partial
RTE-DET-20250131-004,HUB-DET,DRV-01021,VEH-0011,2025-01-31,37,0,completed
RTE-CHI-20250510-001,HUB-CHI,DRV-01035,VEH-0019,2025-05-10,61,0,completed
RTE-IND-20250624-002,HUB-IND,DRV-01188,VEH-0013,2025-06-24,22,0,completed
RTE-CMH-20250415-001,HUB-CMH,DRV-01039,VEH-0007,2025-04-15,47,0,completed
RTE-CMH-20250801-005,HUB-CMH,DRV-01030,VEH-0038,2025-08-01,55,0,completed
RTE-DET-20251008-005,HUB-DET,DRV-01037,VEH-0029,2025-10-08,56,0,completed
RTE-CIN-20250619-003,HUB-CIN,DRV-01023,VEH-0020,2025-06-19,34,0,completed
RTE-CMH-20250407-003,HUB-CMH,DRV-01015,VEH-0021,2025-04-07,39,0,completed
RTE-CHI-20250221-002,HUB-CHI,DRV-01020,VEH-0037,2025-02-21,20,0,completed
RTE-CMH-20251126-001,HUB-CMH,DRV-01043,VEH-0038,2025-11-26,24,0,completed
RTE-IND-20251216-006,HUB-IND,DRV-01006,VEH-0017,2025-12-16,54,0,completed
RTE-CIN-20251113-002,HUB-CIN,DRV-01003,VEH-0025,2025-11-13,25,0,completed
RTE-CMH-20250604-001,HUB-CMH,DRV-01015,VEH-0001,2025-06-04,40,0,completed
RTE-IND-20251013-001,HUB-IND,DRV-01006,VEH-0017,2025-10-13,23,0,completed
RTE-IND-20251212-002,HUB-IND,DRV-01188,VEH-0017,2025-12-12,35,0,completed
RTE-DET-20251104-001,HUB-DET,DRV-01014,VEH-0029,2025-11-04,34,2,completed
RTE-IND-20250730-001,HUB-IND,DRV-01188,VEH-0009,2025-07-30,38,0,completed
RTE-CHI-20251219-004,HUB-CHI,DRV-01011,VEH-0014,2025-12-19,39,6,partial
RTE-CHI-20250529-006,HUB-CHI,DRV-01017,VEH-0002,2025-05-29,52,0,completed
RTE-IND-20250821-001,HUB-IND,DRV-01033,VEH-0009,2025-08-21,41,0,completed
RTE-DET-20251020-002,HUB-DET,DRV-01037,VEH-0024,2025-10-20,58,0,completed
RTE-CMH-20250401-003,HUB-CMH,DRV-01036,VEH-0003,2025-04-01,53,0,completed
RTE-DET-20250607-001,HUB-DET,DRV-01022,VEH-0011,2025-06-07,34,0,completed
RTE-CMH-20251002-002,HUB-CMH,DRV-01036,VEH-0033,2025-10-02,18,0,completed
RTE-DET-20251108-001,HUB-DET,DRV-01037,VEH-0011,2025-11-08,56,0,completed
RTE-IND-20250507-002,HUB-IND,DRV-01024,VEH-0023,2025-05-07,61,0,completed
RTE-CHI-20250624-005,HUB-CHI,DRV-01012,VEH-0004,2025-06-24,46,3,partial
RTE-CHI-20250415-003,HUB-CHI,DRV-01047,VEH-0040,2025-04-15,18,0,completed
RTE-IND-20250127-005,HUB-IND,DRV-01032,VEH-0013,2025-01-27,48,0,completed
RTE-DET-20251009-003,HUB-DET,DRV-01014,VEH-0024,2025-10-09,30,0,completed
RTE-CHI-20250910-002,HUB-CHI,DRV-01005,VEH-0004,2025-09-10,38,0,completed
RTE-CHI-20250413-001,HUB-CHI,DRV-01020,VEH-0037,2025-04-13,54,0,completed
RTE-IND-20250801-001,HUB-IND,DRV-01188,VEH-0023,2025-08-01,34,0,completed
RTE-CHI-20250204-003,HUB-CHI,DRV-01012,VEH-0004,2025-02-04,24,0,completed
RTE-IND-20251004-002,HUB-IND,DRV-01031,VEH-0009,2025-10-04,44,0,completed
RTE-CHI-20250604-001,HUB-CHI,DRV-01005,VEH-0002,2025-06-04,31,0,completed
RTE-IND-20251201-002,HUB-IND,DRV-01024,VEH-0009,2025-12-01,22,0,completed
RTE-IND-20250715-005,HUB-IND,DRV-01032,VEH-0023,2025-07-15,63,0,completed
RTE-CMH-20250912-006,HUB-CMH,DRV-01013,VEH-0031,2025-09-12,37,0,completed
RTE-IND-20250212-002,HUB-IND,DRV-01042,VEH-0009,2025-02-12,29,0,completed
RTE-CHI-20251124-002,HUB-CHI,DRV-01012,VEH-0005,2025-11-24,38,0,completed
RTE-CIN-20250614-004,HUB-CIN,DRV-01027,VEH-0036,2025-06-14,57,0,completed
RTE-IND-20251231-002,HUB-IND,DRV-01045,VEH-0010,2025-12-31,46,0,completed
RTE-CHI-20251009-002,HUB-CHI,DRV-01012,VEH-0019,2025-10-09,29,0,completed
RTE-DET-20251216-002,HUB-DET,DRV-01021,VEH-0011,2025-12-16,45,2,completed
RTE-CMH-20251221-001,HUB-CMH,DRV-01016,VEH-0021,2025-12-21,20,3,partial
RTE-CHI-20250915-004,HUB-CHI,DRV-01005,VEH-0040,2025-09-15,39,2,completed
RTE-CMH-20250912-007,HUB-CMH,DRV-01013,VEH-0021,2025-09-12,54,0,completed
RTE-IND-20250222-001,HUB-IND,DRV-01031,VEH-0013,2025-02-22,56,0,completed
RTE-DET-20250413-001,HUB-DET,DRV-01021,VEH-0022,2025-04-13,47,0,completed
RTE-CHI-20250207-003,HUB-CHI,DRV-01035,VEH-0014,2025-02-07,61,3,completed
RTE-DET-20251128-003,HUB-DET,DRV-01037,VEH-0029,2025-11-28,48,0,completed
RTE-CMH-20250410-002,HUB-CMH,DRV-01049,VEH-0003,2025-04-10,62,0,completed
RTE-CHI-20250423-002,HUB-CHI,DRV-01047,VEH-0005,2025-04-23,24,0,completed
RTE-CHI-20250101-003,HUB-CHI,DRV-01035,VEH-0040,2025-01-01,25,0,completed
RTE-CMH-20250717-004,HUB-CMH,DRV-01015,VEH-0021,2025-07-17,57,3,completed
RTE-IND-20250607-001,HUB-IND,DRV-01045,VEH-0008,2025-06-07,44,0,completed
RTE-CIN-20250417-005,HUB-CIN,DRV-01023,VEH-0027,2025-04-17,38,0,completed
RTE-DET-20250318-002,HUB-DET,DRV-01004,VEH-0029,2025-03-18,50,0,completed
RTE-DET-20250322-002,HUB-DET,DRV-01037,VEH-0024,2025-03-22,63,0,completed
RTE-CMH-20250607-002,HUB-CMH,DRV-01036,VEH-0031,2025-06-07,42,2,partial
RTE-CHI-20251114-002,HUB-CHI,DRV-01011,VEH-0019,2025-11-14,46,0,completed
RTE-CIN-20250124-002,HUB-CIN,DRV-01029,VEH-0025,2025-01-24,20,0,completed
RTE-CHI-20250108-001,HUB-CHI,DRV-01005,VEH-0006,2025-01-08,36,0,completed
RTE-CMH-20250905-005,HUB-CMH,DRV-01009,VEH-0007,2025-09-05,21,0,completed
RTE-CIN-20250430-002,HUB-CIN,DRV-01038,VEH-0036,2025-04-30,41,0,completed
RTE-CMH-20250619-003,HUB-CMH,DRV-01040,VEH-0007,2025-06-19,55,0,completed
RTE-CHI-20250317-002,HUB-CHI,DRV-01005,VEH-0006,2025-03-17,33,0,completed
RTE-CIN-20250425-005,HUB-CIN,DRV-01029,VEH-0027,2025-04-25,61,0,completed
RTE-CMH-20250224-001,HUB-CMH,DRV-01013,VEH-0033,2025-02-24,65,0,completed
RTE-CIN-20250505-002,HUB-CIN,DRV-01038,VEH-0026,2025-05-05,56,0,completed
RTE-DET-20251010-006,HUB-DET,DRV-01022,VEH-0029,2025-10-10,52,0,completed
RTE-DET-20250506-001,HUB-DET,DRV-01004,VEH-0030,2025-05-06,63,0,completed
RTE-DET-20250716-002,HUB-DET,DRV-01021,VEH-0011,2025-07-16,37,0,completed
RTE-CIN-20250514-001,HUB-CIN,DRV-01026,VEH-0025,2025-05-14,47,0,completed
RTE-DET-20250113-004,HUB-DET,DRV-01014,VEH-0011,2025-01-13,42,0,completed
RTE-IND-20251013-002,HUB-IND,DRV-01024,VEH-0016,2025-10-13,50,0,completed
RTE-CMH-20250314-005,HUB-CMH,DRV-01010,VEH-0038,2025-03-14,23,1,partial
RTE-IND-20250923-004,HUB-IND,DRV-01032,VEH-0017,2025-09-23,31,0,completed
RTE-CMH-20250529-004,HUB-CMH,DRV-01036,VEH-0038,2025-05-29,25,0,completed
RTE-DET-20250208-002,HUB-DET,DRV-01037,VEH-0029,2025-02-08,33,0,completed
RTE-DET-20250101-006,HUB-DET,DRV-01021,VEH-0030,2025-01-01,39,3,completed
RTE-CHI-20251030-002,HUB-CHI,DRV-01048,VEH-0002,2025-10-30,27,0,completed
RTE-IND-20250524-001,HUB-IND,DRV-01024,VEH-0023,2025-05-24,44,2,completed
RTE-DET-20251217-001,HUB-DET,DRV-01014,VEH-0024,2025-12-17,21,0,completed
RTE-CMH-20250927-001,HUB-CMH,DRV-01049,VEH-0031,2025-09-27,32,0,completed
RTE-CMH-20250917-001,HUB-CMH,DRV-01013,VEH-0033,2025-09-17,18,0,completed
RTE-DET-20250613-006,HUB-DET,DRV-01046,VEH-0024,2025-06-13,22,2,completed
RTE-IND-20250304-004,HUB-IND,DRV-01031,VEH-0010,2025-03-04,52,0,completed
RTE-CIN-20250910-002,HUB-CIN,DRV-01003,VEH-0036,2025-09-10,25,0,completed
RTE-DET-20250523-002,HUB-DET,DRV-01022,VEH-0030,2025-05-23,35,0,completed
RTE-CHI-20250224-002,HUB-CHI,DRV-01011,VEH-0002,2025-02-24,24,0,completed
RTE-CIN-20250402-006,HUB-CIN,DRV-01038,VEH-0018,2025-04-02,39,0,completed
RTE-IND-20251212-003,HUB-IND,DRV-01024,VEH-0023,2025-12-12,24,0,completed
RTE-CMH-20250303-004,HUB-CMH,DRV-01009,VEH-0021,2025-03-03,42,1,partial
RTE-CHI-20250709-003,HUB-CHI,DRV-01020,VEH-0037,2025-07-09,50,0,completed
RTE-CMH-20251031-001,HUB-CMH,DRV-01009,VEH-0021,2025-10-31,21,0,completed
RTE-CHI-20250313-004,HUB-CHI,DRV-01020,VEH-0037,2025-03-13,32,0,completed
RTE-DET-20250724-002,HUB-DET,DRV-01022,VEH-0029,2025-07-24,21,0,completed
RTE-DET-20250218-002,HUB-DET,DRV-01037,VEH-0030,2025-02-18,29,0,completed
RTE-CIN-20251121-006,HUB-CIN,DRV-01029,VEH-0025,2025-11-21,47,0,completed
RTE-DET-20251218-008,HUB-DET,DRV-01004,VEH-0030,2025-12-18,22,0,completed
RTE-CIN-20250412-002,HUB-CIN,DRV-01019,VEH-0025,2025-04-12,49,0,completed
RTE-IND-20250816-002,HUB-IND,DRV-01024,VEH-0008,2025-08-16,59,0,completed
RTE-CIN-20250101-003,HUB-CIN,DRV-01002,VEH-0020,2025-01-01,51,1,completed
RTE-CIN-20250602-002,HUB-CIN,DRV-01008,VEH-0025,2025-06-02,58,0,completed
RTE-IND-20250217-004,HUB-IND,DRV-01032,VEH-0008,2025-02-17,35,0,completed
RTE-CIN-20250826-002,HUB-CIN,DRV-01038,VEH-0027,2025-08-26,36,0,completed
RTE-CIN-20250617-006,HUB-CIN,DRV-01026,VEH-0020,2025-06-17,37,0,completed
RTE-CMH-20250109-002,HUB-CMH,DRV-01049,VEH-0003,2025-01-09,55,0,completed
RTE-CIN-20250927-001,HUB-CIN,DRV-01019,VEH-0020,2025-09-27,35,0,completed
RTE-IND-20251113-002,HUB-IND,DRV-01024,VEH-0017,2025-11-13,23,1,completed
RTE-DET-20250815-004,HUB-DET,DRV-01022,VEH-0011,2025-08-15,48,3,partial
RTE-DET-20250718-001,HUB-DET,DRV-01037,VEH-0024,2025-07-18,44,0,completed
RTE-CMH-20250311-003,HUB-CMH,DRV-01049,VEH-0038,2025-03-11,49,0,completed
RTE-CMH-20250608-002,HUB-CMH,DRV-01030,VEH-0003,2025-06-08,52,0,completed
RTE-CIN-20250721-002,HUB-CIN,DRV-01008,VEH-0020,2025-07-21,35,0,completed
RTE-CMH-20250512-006,HUB-CMH,DRV-01016,VEH-0028,2025-05-12,46,0,completed
RTE-CHI-20250825-002,HUB-CHI,DRV-01007,VEH-0006,2025-08-25,54,0,completed
RTE-DET-20250411-004,HUB-DET,DRV-01014,VEH-0011,2025-04-11,63,0,completed
RTE-IND-20251205-002,HUB-IND,DRV-01033,VEH-0008,2025-12-05,48,0,completed
RTE-CMH-20250322-002,HUB-CMH,DRV-01049,VEH-0001,2025-03-22,22,0,completed
RTE-DET-20251224-003,HUB-DET,DRV-01022,VEH-0030,2025-12-24,42,4,partial
RTE-CIN-20251224-003,HUB-CIN,DRV-01025,VEH-0036,2025-12-24,53,0,completed
RTE-CIN-20250627-005,HUB-CIN,DRV-01023,VEH-0032,2025-06-27,64,0,completed
RTE-CMH-20251202-003,HUB-CMH,DRV-01043,VEH-0021,2025-12-02,48,3,partial
RTE-CHI-20250215-001,HUB-CHI,DRV-01035,VEH-0019,2025-02-15,42,0,completed
RTE-IND-20250716-003,HUB-IND,DRV-01024,VEH-0017,2025-07-16,45,0,completed
RTE-IND-20250218-005,HUB-IND,DRV-01188,VEH-0023,2025-02-18,25,0,completed
RTE-CMH-20250911-003,HUB-CMH,DRV-01009,VEH-0038,2025-09-11,62,0,completed
RTE-CHI-20250927-002,HUB-CHI,DRV-01020,VEH-0037,2025-09-27,49,0,completed
RTE-DET-20250406-002,HUB-DET,DRV-01014,VEH-0024,2025-04-06,64,0,completed
RTE-IND-20250312-003,HUB-IND,DRV-01188,VEH-0013,2025-03-12,23,0,completed
RTE-CHI-20251231-003,HUB-CHI,DRV-01012,VEH-0019,2025-12-31,56,0,completed
RTE-CMH-20251002-003,HUB-CMH,DRV-01044,VEH-0038,2025-10-02,44,2,partial
RTE-CIN-20251209-002,HUB-CIN,DRV-01041,VEH-0020,2025-12-09,18,0,completed
RTE-IND-20250415-002,HUB-IND,DRV-01031,VEH-0009,2025-04-15,55,0,completed
RTE-CIN-20251207-001,HUB-CIN,DRV-01025,VEH-0020,2025-12-07,26,0,completed
RTE-CMH-20250305-003,HUB-CMH,DRV-01009,VEH-0012,2025-03-05,32,0,completed
RTE-CIN-20251006-001,HUB-CIN,DRV-01019,VEH-0018,2025-10-06,54,1,completed
RTE-DET-20250908-004,HUB-DET,DRV-01021,VEH-0030,2025-09-08,37,0,completed
RTE-CIN-20251203-004,HUB-CIN,DRV-01038,VEH-0036,2025-12-03,19,3,completed
RTE-DET-20250623-002,HUB-DET,DRV-01021,VEH-0011,2025-06-23,27,0,completed
RTE-CIN-20250819-003,HUB-CIN,DRV-01027,VEH-0018,2025-08-19,61,0,completed
RTE-CMH-20251103-003,HUB-CMH,DRV-01036,VEH-0028,2025-11-03,57,6,canceled
RTE-CIN-20251105-004,HUB-CIN,DRV-01002,VEH-0025,2025-11-05,43,5,partial
RTE-CMH-20251101-001,HUB-CMH,DRV-01030,VEH-0012,2025-11-01,51,0,completed
RTE-DET-20250310-001,HUB-DET,DRV-01037,VEH-0029,2025-03-10,23,0,completed
RTE-DET-20250410-004,HUB-DET,DRV-01022,VEH-0029,2025-04-10,22,0,completed
RTE-DET-20251230-004,HUB-DET,DRV-01021,VEH-0022,2025-12-30,56,0,completed
RTE-CIN-20251215-003,HUB-CIN,DRV-01041,VEH-0025,2025-12-15,61,0,completed
RTE-DET-20251219-002,HUB-DET,DRV-01037,VEH-0011,2025-12-19,40,0,completed
RTE-CIN-20251229-002,HUB-CIN,DRV-01038,VEH-0027,2025-12-29,47,0,completed
RTE-CMH-20251006-003,HUB-CMH,DRV-01039,VEH-0021,2025-10-06,24,0,completed
RTE-IND-20250513-003,HUB-IND,DRV-01031,VEH-0023,2025-05-13,46,0,completed
RTE-CIN-20250120-001,HUB-CIN,DRV-01027,VEH-0025,2025-01-20,39,4,partial
RTE-CIN-20250601-003,HUB-CIN,DRV-01003,VEH-0027,2025-06-01,65,0,completed
RTE-CIN-20251002-001,HUB-CIN,DRV-01038,VEH-0036,2025-10-02,42,0,completed
RTE-IND-20251030-003,HUB-IND,DRV-01006,VEH-0008,2025-10-30,32,0,completed
RTE-CIN-20250227-002,HUB-CIN,DRV-01019,VEH-0027,2025-02-27,47,3,partial
RTE-IND-20250211-003,HUB-IND,DRV-01031,VEH-0008,2025-02-11,24,5,partial
RTE-IND-20251003-004,HUB-IND,DRV-01032,VEH-0016,2025-10-03,65,0,completed
RTE-CMH-20251206-002,HUB-CMH,DRV-01049,VEH-0021,2025-12-06,19,2,completed
RTE-DET-20250930-003,HUB-DET,DRV-01046,VEH-0022,2025-09-30,40,0,completed
RTE-CHI-20250106-004,HUB-CHI,DRV-01017,VEH-0019,2025-01-06,36,6,partial
RTE-CHI-20250508-003,HUB-CHI,DRV-01007,VEH-0002,2025-05-08,56,0,completed
RTE-DET-20251104-002,HUB-DET,DRV-01037,VEH-0029,2025-11-04,24,0,completed
RTE-CIN-20250102-005,HUB-CIN,DRV-01034,VEH-0018,2025-01-02,62,0,completed
RTE-CIN-20251020-004,HUB-CIN,DRV-01038,VEH-0032,2025-10-20,59,0,completed
RTE-IND-20250914-001,HUB-IND,DRV-01045,VEH-0013,2025-09-14,44,1,completed
RTE-CMH-20250710-004,HUB-CMH,DRV-01009,VEH-0001,2025-07-10,31,0,completed
RTE-IND-20250325-003,HUB-IND,DRV-01188,VEH-0017,2025-03-25,43,0,completed
RTE-CIN-20250130-002,HUB-CIN,DRV-01002,VEH-0020,2025-01-30,51,4,partial
RTE-IND-20251030-004,HUB-IND,DRV-01042,VEH-0008,2025-10-30,19,0,completed
RTE-IND-20250512-004,HUB-IND,DRV-01033,VEH-0008,2025-05-12,40,0,completed
RTE-CHI-20250715-005,HUB-CHI,DRV-01005,VEH-0019,2025-07-15,64,0,completed
RTE-CHI-20250811-003,HUB-CHI,DRV-01011,VEH-0002,2025-08-11,28,0,completed
RTE-CIN-20250613-002,HUB-CIN,DRV-01034,VEH-0020,2025-06-13,53,0,completed
RTE-CMH-20251225-002,HUB-CMH,DRV-01016,VEH-0012,2025-12-25,47,6,partial
RTE-DET-20250902-008,HUB-DET,DRV-01046,VEH-0011,2025-09-02,60,0,completed
RTE-CHI-20250103-003,HUB-CHI,DRV-01011,VEH-0014,2025-01-03,51,0,completed
RTE-CHI-20250409-002,HUB-CHI,DRV-01012,VEH-0040,2025-04-09,48,0,completed
RTE-DET-20250804-004,HUB-DET,DRV-01022,VEH-0030,2025-08-04,35,0,completed
RTE-CIN-20250718-004,HUB-CIN,DRV-01025,VEH-0020,2025-07-18,29,0,completed
RTE-DET-20250321-003,HUB-DET,DRV-01046,VEH-0030,2025-03-21,56,0,completed
RTE-CMH-20251009-003,HUB-CMH,DRV-01049,VEH-0033,2025-10-09,46,0,completed
RTE-IND-20251121-004,HUB-IND,DRV-01045,VEH-0023,2025-11-21,40,0,completed
RTE-CIN-20251213-001,HUB-CIN,DRV-01025,VEH-0026,2025-12-13,37,0,completed
RTE-CIN-20251223-003,HUB-CIN,DRV-01008,VEH-0025,2025-12-23,26,0,completed
RTE-CHI-20251003-001,HUB-CHI,DRV-01048,VEH-0019,2025-10-03,23,0,completed
RTE-DET-20250924-003,HUB-DET,DRV-01014,VEH-0024,2025-09-24,24,2,completed
